source,indicator_code,indicator_name,unit,country,year,value
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1803,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1804,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1805,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1806,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1807,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1808,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1809,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1810,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1811,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1812,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1813,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1814,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1815,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1816,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1817,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1818,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1819,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1820,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1821,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1822,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1823,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1824,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1825,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1826,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1827,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1828,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1829,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1830,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1831,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1832,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1833,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1834,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1835,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1836,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1837,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1838,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1839,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1840,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1841,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1842,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1843,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1844,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1845,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1846,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1847,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1848,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1849,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1850,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1851,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1852,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1853,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1854,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1855,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1856,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1857,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1858,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1859,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1860,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1861,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1862,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1863,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1864,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1865,0.759
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1866,0.644
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1867,0.644
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1868,0.644
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1869,0.644
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1870,0.644
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1871,0.644
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1872,0.644
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1873,0.644
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1874,0.644
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1875,0.644
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1876,0.644
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1877,0.644
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1878,0.644
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1879,0.644
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1880,0.644
"V-Dem vdemdata R package, vdem.RData",v2x_corr,Political corruption index,"0-1, higher means more corruption",MMR,1881,0.644
