source,indicator_code,indicator_name,country,year,value
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,2018,10.3799013458567
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,2017,8.85396756453864
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,2016,7.59522767740611
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,2015,6.29137217722853
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,2014,6.03031348580595
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,2013,6.54237562544988
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,2012,6.7426178287944
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,2011,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,2010,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,2009,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,2008,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,2007,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,2006,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,2005,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,2004,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,2003,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,2002,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,2001,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,2000,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,1999,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,1998,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,1997,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,1996,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,1995,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,1994,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,1993,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,1992,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,1991,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,1990,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,1989,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,1988,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,1987,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,1986,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,1985,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,1984,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,1983,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,1982,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,1981,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,1980,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,1979,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,1978,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,1977,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,1976,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,1975,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,1974,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,1973,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,1972,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,1971,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,1970,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,1969,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,1968,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,1967,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,1966,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,1965,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,1964,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,1963,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,1962,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,1961,
World Bank Indicators API,GC.XPN.INTP.RV.ZS,"Interest payments, % of revenue",MMR,1960,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,2025,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,2024,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,2023,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,2022,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,2021,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,2020,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,2019,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,2018,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,2017,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,2016,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,2015,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,2014,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,2013,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,2012,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,2011,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,2010,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,2009,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,2008,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,2007,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,2006,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,2005,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,2004,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,2003,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,2002,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,2001,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,2000,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,1999,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,1998,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,1997,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,1996,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,1995,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,1994,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,1993,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,1992,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,1991,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,1990,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,1989,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,1988,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,1987,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,1986,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,1985,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,1984,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,1983,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,1982,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,1981,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,1980,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,1979,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,1978,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,1977,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,1976,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,1975,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,1974,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,1973,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,1972,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,1971,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,1970,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,1969,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,1968,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,1967,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,1966,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,1965,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,1964,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,1963,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,1962,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,1961,
World Bank Indicators API,GC.DOD.TOTL.GD.ZS,"Central government debt, total, % of GDP",MMR,1960,
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,2025,
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,2024,15.2759866470065
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,2023,18.5621659533207
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,2022,20.5015111684972
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,2021,21.0676114738987
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,2020,17.2950651539903
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,2019,15.3935737924956
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,2018,16.2637631750898
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,2017,16.8609916662603
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,2016,16.4019689211179
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,2015,17.7737905538591
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,2014,16.0697456201098
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,2013,16.9906663206016
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,2012,19.1699328228031
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,2011,18.0535304149224
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,2010,20.170486209262
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,2009,25.7356031426676
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,2008,28.1222825205722
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,2007,39.9842237302244
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,2006,51.8668270840157
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,2005,59.9123580516691
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,2004,72.975594102393
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,2003,71.0874524528629
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,2002,99.0206326979547
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,2001,94.1601537423973
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,2000,72.8275113146935
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,1999,75.985428284476
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,1998,94.6378020591453
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,1997,124.834747447232
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,1996,95.1322557404488
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,1995,118.497080286955
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,1994,144.9376314102
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,1993,184.730148829794
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,1992,230.249292178716
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,1991,267.355039461299
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,1990,254.132366626374
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,1989,236.607598942509
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,1988,318.768433779108
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,1987,309.05473471653
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,1986,242.911407294201
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,1985,210.239771300033
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,1984,193.707916715072
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,1983,179.647736979925
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,1982,153.31032885976
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,1981,178.678185734518
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,1980,163.256388611906
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,1979,148.070522354383
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,1978,109.051610935938
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,1977,69.663477205037
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,1976,32.3035400799809
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,1975,35.199515669384
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,1974,29.0977484169643
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,1973,42.3410074426231
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,1972,33.4086906626367
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,1971,33.0201557356537
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,1970,29.0259463549153
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,1969,
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,1968,
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,1967,
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,1966,
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,1965,
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,1964,
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,1963,
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,1962,
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,1961,
World Bank Indicators API,DT.DOD.DECT.GN.ZS,"External debt stocks, % of GNI",MMR,1960,
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,2025,
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,2024,7.38528231051686
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,2023,6.99236383096215
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,2022,7.02818324308264
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,2021,7.13022145858569
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,2020,3.89794441390712
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,2019,3.68247626160146
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,2018,4.8990621213857
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,2017,4.35923941722529
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,2016,5.29617068465908
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,2015,3.44355399984989
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,2014,4.44754481440566
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,2013,19.8589283857817
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,2012,11.842770639003
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,2011,2.50122389055827
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,2010,3.08051509397795
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,2009,1.75654433044979
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,2008,1.37498655529822
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,2007,1.33163787779431
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,2006,1.22286319378873
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,2005,0.648443595864669
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,2004,0.735160714043513
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,2003,0.735903365760651
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,2002,0.731178085762148
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,2001,0.634869536662928
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,2000,0.968683710796229
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,1999,5.53053871688058
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,1998,5.74731650157907
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,1997,8.43460918488382
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,1996,12.573163235605
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,1995,20.089315183637
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,1994,14.7306767982882
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,1993,13.2574295550181
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,1992,8.47489097909341
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,1991,27.6942396573146
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,1990,18.7736180641683
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,1989,67.6476980027307
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,1988,58.9338615357059
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,1987,71.6209506018553
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,1986,67.2550125392713
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,1985,54.7196549936303
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,1984,41.8182948538987
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,1983,38.7687451893034
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,1982,27.6102021929243
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,1981,25.78939935571
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,1980,27.6500230856248
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,1979,29.5386403420482
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,1978,24.5489823311341
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,1977,19.9605389914406
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,1976,22.0079866846586
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,1975,
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,1974,
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,1973,
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,1972,
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,1971,
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,1970,
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,1969,
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,1968,
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,1967,
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,1966,
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,1965,
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,1964,
World Bank Indicators API,DT.TDS.DECT.EX.ZS,"Total debt service, % of exports of goods, services and primary income",MMR,1963,
